,Credibility_Rank,Traffic_Rank,Bias_Rank,Factual_Reporting,Questionable,NaNs_Per_Row,Avrg_Per_Row
43566,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43567,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43568,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43569,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43570,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43571,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43572,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43573,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43574,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43575,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43576,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43577,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43578,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43579,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43580,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43581,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43582,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43583,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43584,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43585,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43586,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43587,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43588,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43589,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43590,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43591,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43592,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43593,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43594,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43595,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43596,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43597,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43598,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43599,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43600,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43601,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43602,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43603,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43604,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43605,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43606,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43607,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43608,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43609,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43610,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43611,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43612,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43613,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43614,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43615,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43616,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43617,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43618,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43619,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43620,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43621,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43622,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43623,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43624,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43625,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43626,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43627,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43628,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43629,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43630,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43631,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43632,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43633,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43634,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43635,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43636,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43637,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43638,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43639,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43640,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
43641,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43642,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43643,1.0,-1.0,0.0,1.0,['No Data'],0,0.2
43644,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43645,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43646,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43647,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43648,-1.0,-1.0,-1.0,-1.0,-0.5714285714285714,0,-0.8
43649,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43650,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43651,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43652,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43653,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43654,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43655,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43656,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43657,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43658,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43659,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43660,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43661,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43662,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43663,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43664,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43665,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43666,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43667,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43668,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43669,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43670,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43671,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43672,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43673,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43674,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43675,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43676,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43677,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43678,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43679,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43680,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43681,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43682,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43683,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43684,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43685,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43686,0.0,1.0,-1.0,0.0,['No Data'],1,-0.2
43687,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43688,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43689,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43690,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43691,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43692,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43693,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43694,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43695,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43696,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43697,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43698,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43699,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43700,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43701,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43702,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43703,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43704,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43705,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43706,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43707,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43708,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43709,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43710,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43711,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43712,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43713,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43714,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43715,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43716,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43717,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43718,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43719,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43720,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43721,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43722,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43723,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43724,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43725,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43726,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43727,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43728,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43729,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43730,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43731,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43732,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43733,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43734,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43735,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43736,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43737,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43738,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43739,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43740,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43741,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43742,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43743,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43744,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43745,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43746,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43747,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43748,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43749,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43750,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43751,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43752,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43753,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43754,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43755,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43756,-1.0,-1.0,0.0,1.0,['No Data'],0,-0.2
43757,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43758,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43759,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43760,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43761,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43762,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43763,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43764,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43765,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43766,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43767,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43768,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43769,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43770,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43771,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43772,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43773,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43774,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43775,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43776,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43777,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43778,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43779,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43780,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43781,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43782,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43783,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43784,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43785,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43786,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43787,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43788,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43789,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43790,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43791,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43792,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43793,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43794,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43795,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43796,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43797,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43798,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43799,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43800,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43801,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43802,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43803,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43804,-1.0,-1.0,-1.0,-1.0,-0.21428571428571427,0,-0.8
43805,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43806,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43807,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43808,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43809,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43810,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43811,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43812,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43813,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43814,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43815,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43816,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43817,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43818,-1.0,1.0,-1.0,-1.0,-0.35714285714285715,0,-0.4
43819,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43820,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43821,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43822,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43823,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43824,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43825,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43826,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43827,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43828,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43829,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43830,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43831,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43832,-1.0,1.0,-1.0,-1.0,-0.21428571428571427,0,-0.4
43833,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43834,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43835,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43836,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43837,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43838,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43839,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43840,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43841,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43842,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43843,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43844,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43845,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43846,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43847,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43848,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43849,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43850,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43851,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43852,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43853,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43854,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43855,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43856,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43857,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43858,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43859,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43860,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43861,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43862,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43863,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43864,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43865,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43866,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43867,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43868,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43869,-1.0,-1.0,-1.0,-1.0,-0.2857142857142857,0,-0.8
43870,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43871,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43872,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43873,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43874,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43875,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43876,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43877,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43878,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43879,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43880,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43881,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43882,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43883,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43884,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43885,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43886,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43887,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43888,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43889,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43890,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43891,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43892,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43893,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43894,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43895,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43896,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43897,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43898,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43899,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43900,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43901,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43902,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43903,1.0,1.0,0.0,1.0,['No Data'],0,0.6
43904,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43905,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43906,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43907,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43908,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43909,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43910,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43911,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43912,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43913,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43914,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43915,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43916,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43917,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43918,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43919,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43920,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43921,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43922,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43923,-1.0,-1.0,-1.0,-1.0,-0.42857142857142855,0,-0.8
43924,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43925,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43926,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43927,-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,0,-0.8
43928,-1.0,1.0,-1.0,-1.0,-0.7142857142857143,0,-0.4
43929,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43930,-1.0,-1.0,-1.0,-1.0,['No Data'],0,-0.8
43931,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43932,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43933,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43934,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43935,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43936,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43937,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43938,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43939,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43940,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43941,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43942,-1.0,1.0,-1.0,-1.0,-0.6428571428571429,0,-0.4
43943,-1.0,-1.0,-1.0,-1.0,-0.5,0,-0.8
43944,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43945,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43946,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43947,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43948,-1.0,1.0,-1.0,-1.0,-0.42857142857142855,0,-0.4
43949,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43950,-1.0,1.0,-1.0,-1.0,-0.5,0,-0.4
43951,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43952,-1.0,1.0,0.0,-1.0,['No Data'],0,-0.2
43953,-1.0,-1.0,0.0,-1.0,['No Data'],0,-0.6
43954,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43955,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
43956,-1.0,-1.0,-1.0,-1.0,-0.35714285714285715,0,-0.8
43957,0.0,0.0,0.0,0.0,['No Data'],5,-1.0
